FIPS	County	2010	2000	1990	1980	1970	1960	1950	1940	1930	1920	1910	1900	1890	1880	1870	1860	1850	1840	1830	1820	1810	1800	1790	c2010	c2000	c1990	c1980	c1970	c1960	c1950	c1940	c1930	c1920	c1910	c1900	c1890	c1880	c1870	c1860	c1850	c1840	c1830	c1820	c1810	c1800
42097	Northumberland 	94528	94867	96771	100381	99190	104138	117115	126887	128504	122079	111420	90911	74698	53123	41444	28922	23272	20027	18133	15424	36327	27797	17161	-0.003573424	-0.019675316	-0.035962981	0.012007259	-0.047513876	-0.110805618	-0.077013406	-0.012583266	0.052629854	0.095665051	0.225594263	0.217047311	0.406132937	0.28180195	0.43295761	0.242781024	0.162031258	0.104450449	0.175635373	-0.575412228	0.306867648	0.619777402
42099	Perry 	45969	43636	41172	35718	28615	26582	24782	23213	21744	22875	24136	26263	26276	27522	25447	22793	20088	17096	14261	11342	--- 	--- 	--- 	0.053465029	0.059846498	0.15269612	0.248226455	0.076480325	0.072633363	0.067591436	0.067558867	-0.049442623	-0.052245608	-0.080988463	-0.000494748	-0.045272873	0.081542029	0.116439258	0.134657507	0.175011699	0.198793913	0.257362017	.	.	.
42101	Philadelphia 	1526006	1517562	1585577	1688210	1948609	2002512	2071605	1931334	1950961	1823779	1549008	1293697	1046964	847170	674022	565529	408762	258037	188797	137097	111210	81009	54391	0.005564188	-0.042896056	-0.060793977	-0.133633274	-0.026917691	-0.033352401	0.072629074	-0.01006017	0.069735423	0.177385139	0.19734992	0.235665219	0.235836963	0.256887757	0.191843389	0.38351657	0.584121657	0.366743116	0.377105261	0.23277583	0.372810428	0.489382435
42103	Pike 	57369	46125	27966	18271	11818	9158	8425	7452	7483	6818	8033	8766	9412	9663	8436	7155	5881	3832	4843	2894	--- 	--- 	--- 	0.243772358	0.649324179	0.530622298	0.546031477	0.290456432	0.087002967	0.130568975	-0.004142724	0.097535934	-0.151251089	-0.083618526	-0.068635784	-0.02597537	0.14544808	0.179035639	0.216629825	0.534707724	-0.208754904	0.673462336	.	.	.
42105	Potter 	17457	18082	16717	17726	16395	16483	16810	18201	17489	21089	29729	30621	22778	13797	11265	11470	6048	3371	1265	186	29	--- 	--- 	-0.034564761	0.081653407	-0.056922035	0.081183288	-0.005338834	-0.019452707	-0.076424372	0.040711304	-0.170705107	-0.290625315	-0.029130335	0.34432347	0.65093861	0.224766977	-0.017872711	0.896494709	0.794126372	1.664822134	5.801075269	5.413793103	.	.
42107	Schuylkill 	148289	150263	152585	160630	160089	173027	200577	228331	235505	217754	207894	172927	154163	129974	116428	89510	60713	29053	20744	11339	--- 	--- 	--- 	-0.013136967	-0.015217747	-0.050084044	0.00337937	-0.074774457	-0.137353734	-0.121551607	-0.030462198	0.081518594	0.047428016	0.202206712	0.121715327	0.186106452	0.116346583	0.300726176	0.474313574	1.089732558	0.400549556	0.829438222	.	.	.
42109	Snyder 	39702	37506	36680	33584	29269	25922	22912	20208	18836	17129	16800	17304	17651	17797	15606	15035	--- 	--- 	--- 	--- 	--- 	--- 	--- 	0.058550632	0.022519084	0.092186756	0.147425604	0.129118124	0.131372207	0.133808393	0.072839244	0.099655555	0.019583333	-0.029126214	-0.019658943	-0.00820363	0.14039472	0.037978051	.	.	.	.	.	.	.
42111	Somerset 	77742	80047	78218	81243	76037	77450	81813	84957	80764	82112	67717	49461	37317	33110	28226	26778	24416	19650	17762	13974	11284	10188	--- 	-0.028795583	0.023383364	-0.037233977	0.068466668	-0.018244028	-0.053328933	-0.037006956	0.051916696	-0.016416602	0.212575867	0.369098886	0.325428089	0.127061311	0.173031956	0.05407424	0.096739843	0.242544529	0.106294336	0.271074853	0.238390642	0.107577542	.
42113	Sullivan 	6428	6561	6104	6349	5961	6251	6745	7504	7499	9520	11293	12134	11620	8073	6191	5637	3694	--- 	--- 	--- 	--- 	--- 	--- 	-0.0202713	0.074868938	-0.038588754	0.06508975	-0.046392577	-0.073239437	-0.101146055	0.000666756	-0.212289916	-0.156999911	-0.069309379	0.044234079	0.439365787	0.303989662	0.098279227	0.525988089	.	.	.	.	.	.
42115	Susquehanna 	43356	42225	40380	37876	34344	33137	31970	33893	33806	34763	37746	40043	40093	40354	37523	36267	28688	21195	16787	9960	--- 	--- 	--- 	0.02678508	0.045690936	0.066110466	0.102841836	0.036424541	0.036502972	-0.056737379	0.002573508	-0.02752927	-0.079028241	-0.057363334	-0.0012471	-0.00646776	0.075447059	0.034632035	0.264187117	0.353526775	0.262584142	0.685441767	.	.	.
42117	Tioga 	41981	41346	41126	40973	39691	36614	35474	35004	31871	37118	42829	49086	52313	45814	35097	31044	23987	15498	8978	4021	1687	--- 	--- 	0.015358197	0.005349414	0.003734166	0.032299514	0.084038892	0.032136212	0.013427037	0.098302532	-0.141359987	-0.133344229	-0.127470154	-0.061686388	0.141856201	0.305353734	0.130556629	0.294201026	0.547748097	0.726219648	1.232777916	1.383521043	.	.
42119	Union 	44947	41583	36176	32870	28603	25646	23150	20247	17468	15850	16249	17592	17820	16905	15565	14145	26083	22787	20795	18619	--- 	--- 	--- 	0.080898444	0.149463733	0.100578035	0.149180156	0.115300632	0.107818575	0.143379266	0.159090909	0.102082019	-0.024555357	-0.076341519	-0.012794613	0.054125998	0.086090588	0.10038883	-0.45769275	0.144643876	0.095792258	0.116869864	.	.	.
42121	Venango 	54984	57500	59381	64444	62353	65295	65328	63958	63226	59184	56359	49648	46640	43670	47925	25043	18310	17900	9470	4915	3060	1130	--- 	-0.043756522	-0.031676799	-0.078564335	0.033534874	-0.045057049	-0.000505143	0.021420307	0.011577516	0.068295485	0.050125091	0.135171608	0.064493997	0.068010076	-0.088784559	0.913708422	0.367722556	0.022905028	0.890179514	0.926754832	0.60620915	1.707964602	.
42123	Warren 	41815	43784	45050	47449	47682	45582	42698	42789	41453	40024	39573	38946	37684	27981	23897	19190	13671	9278	4697	1976	827	233	--- 	-0.044970766	-0.028102109	-0.050559548	-0.00488654	0.046070817	0.067544147	-0.002126715	0.032229272	0.035703578	0.011396659	0.016099214	0.033489014	0.346771023	0.170900113	0.245284002	0.403701265	0.473485665	0.975303385	1.377024291	1.389359129	2.549356223	.
42125	Washington 	207820	203014	204584	217074	210876	217271	209628	210852	204802	188992	143680	92181	71155	55418	48483	46805	44939	41279	42784	40038	36289	28298	23866	0.023673244	-0.007674109	-0.057537982	0.02939168	-0.029433288	0.036459824	-0.00580502	0.029540727	0.083654335	0.315367483	0.558672611	0.295495749	0.283969108	0.143039828	0.035850871	0.041522953	0.088664939	-0.035176702	0.068584844	0.103309543	0.282387448	0.185703511
42127	Wayne 	52822	47679	39944	35237	29581	28237	28478	29934	28420	27435	29236	30171	31010	33513	33188	32239	21890	11848	7663	4127	4125	2562	--- 	0.107867195	0.193646105	0.133581179	0.191203813	0.047597124	-0.008462673	-0.048640342	0.053272343	0.035903044	-0.061602134	-0.030990024	-0.027055788	-0.074687435	0.009792696	0.029436397	0.472772956	0.84756921	0.546130758	0.856796705	0.000484848	0.610070258	.
42129	Westmoreland 	365169	369990	370321	392294	376935	352629	313179	303411	294995	273568	231304	160175	112819	78036	58719	53736	51726	42699	38400	30540	26392	22726	16018	-0.013030082	-0.000893819	-0.056011563	0.040747078	0.068927967	0.1259663	0.032193955	0.028529297	0.078324219	0.182720576	0.444070548	0.419751992	0.445730176	0.328973586	0.09273113	0.038858601	0.211410103	0.111953125	0.257367387	0.157168839	0.161313034	0.418778874
42131	Wyoming 	28276	28072	28076	26433	19082	16813	16766	16702	15517	14101	15509	17152	15891	15598	14585	12540	10655	--- 	--- 	--- 	--- 	--- 	--- 	0.007267028	-0.00014247	0.062157152	0.385232156	0.134955094	0.002803292	0.003831876	0.076367855	0.10041841	-0.090785995	-0.095790578	0.079353093	0.01878446	0.069454919	0.16307815	0.176912248	.	.	.	.	.	.
42133	York 	434972	381791	339574	312963	272603	238336	202737	178022	167135	144521	136405	116413	99489	87841	76134	68200	57450	47010	42859	38759	31958	25643	37747	0.139293488	0.124323417	0.085029221	0.14805413	0.143776014	0.175592023	0.138831156	0.06513896	0.15647553	0.059499285	0.171733397	0.170109258	0.132603226	0.153768356	0.116334311	0.187119234	0.222080408	0.09685247	0.105781883	0.212810564	0.246266038	-0.320661245
44001	Bristol	49875	50653	48859	46942	45937	37146	29079	25548	25089	23113	17602	13144	11428	11394	9421	8907	8514	6476	5446	5637	5072	3801	3211	-0.015359406	0.036717903	0.040837629	0.021877789	0.236660744	0.277416692	0.138210427	0.01829487	0.085493013	0.313089422	0.339166159	0.150157508	0.002984027	0.209425751	0.057707421	0.046159267	0.314700432	0.189129636	-0.033883271	0.111395899	0.334385688	0.183743382
44003	Kent 	166158	167220	161135	154163	142382	112619	77763	58311	51390	38269	36378	29976	26754	20588	18595	17303	15068	13083	12789	10228	9834	8487	8848	-0.006350915	0.037763366	0.045224859	0.082742201	0.26428045	0.448233736	0.333590575	0.134676007	0.342862369	0.051981967	0.213570857	0.12043059	0.299494851	0.107179349	0.074669133	0.148327582	0.151723611	0.022988506	0.250391083	0.04006508	0.158713326	-0.040800181
44005	Newport	82888	85442	87194	81383	94559	81891	61539	46696	41668	42893	39335	32599	28552	24180	20050	21896	20007	16874	16535	15771	16294	14845	14300	-0.029891622	-0.020093126	0.071403119	-0.139341575	0.154693434	0.330717106	0.317864485	0.120668139	-0.028559439	0.090453794	0.206632105	0.141741384	0.180810587	0.205985037	-0.084307636	0.094416954	0.185670262	0.020501966	0.048443345	-0.032097705	0.097608622	0.038111888
44007	Providence	626667	621404	596270	571349	580261	568778	574973	550298	540016	475190	424353	328683	255123	197874	149190	107799	87526	58073	47018	35736	30769	25854	24391	0.00846953	0.042152045	0.043617824	-0.015358606	0.020188896	-0.010774419	0.044839342	0.019040177	0.136421221	0.119798847	0.291070728	0.288331511	0.289320477	0.32632214	0.383964601	0.231622604	0.507172008	0.235122719	0.315704052	0.161428711	0.19010598	0.059981141
44009	Washington	126979	123540	110006	93317	83586	59054	48542	32493	29334	24932	24942	24154	23649	22495	20097	18715	16430	14324	15411	15687	14962	16135	18075	0.027837138	0.123029653	0.178842012	0.116419018	0.415416399	0.216554736	0.493921768	0.107690734	0.176560244	-0.00040093	0.032623996	0.021353968	0.051300289	0.119321292	0.07384451	0.139074863	0.14702597	-0.070534034	-0.017594186	0.048456089	-0.072699101	-0.107330567
45001	Abbeville 	25417	26153	23862	22627	21112	21417	22456	22931	23323	27139	34804	33400	46854	40815	31129	32385	32318	29351	28149	23167	21156	13553	9197	-0.028142087	0.096010393	0.054580811	0.071760136	-0.014241023	-0.046268258	-0.020714317	-0.016807443	-0.140609455	-0.220233307	0.042035928	-0.287147309	0.147960309	0.311156799	-0.038783387	0.002073148	0.101086845	0.042701339	0.215047266	0.095055776	0.560982808	0.473632706
45003	Aiken 	160099	142556	120940	105625	91023	81038	53137	49916	47403	45574	41849	39032	31822	28112	---	---	---	---	---	---	---	---	---	0.123060411	0.178733256	0.144994083	0.160420992	0.123213801	0.525076689	0.064528408	0.053013522	0.040132532	0.08901049	0.072171552	0.226572811	0.131972112	.	.	.	.	.	.	.	.	.
45005	Allendale 	10419	11199	11722	10700	9692	11362	11773	13040	13294	16098	---	---	---	---	---	---	---	---	---	---	---	---	---	-0.069649076	-0.04461696	0.095514019	0.104003302	-0.146981165	-0.034910388	-0.097162577	-0.019106364	-0.174183128	.	.	.	.	.	.	.	.	.	.	.	.	.
45007	Anderson 	187126	165734	145196	133235	105474	98478	90664	88712	80949	76349	69568	55728	43696	33612	24049	22873	21475	18493	17169	---	---	---	---	0.1290743	0.141450178	0.089773708	0.263202306	0.071041248	0.086186358	0.022003788	0.095899888	0.060249643	0.097472976	0.248349124	0.275357012	0.300011901	0.397646472	0.051414331	0.065098952	0.161250203	0.077115732	.	.	.	.
45009	Bamberg 	15987	16704	16902	18118	15950	16274	17533	18643	19410	20962	18544	17296	---	---	---	---	---	---	---	---	---	---	---	-0.042923851	-0.01171459	-0.067115576	0.135924765	-0.019909057	-0.071807449	-0.059539774	-0.039515714	-0.074038737	0.13039258	0.072155412	.	.	.	.	.	.	.	.	.	.	.
45011	Barnwell 	22621	23491	20293	19868	17176	17659	17266	20138	21221	23081	34209	35504	44613	39857	35724	30743	26608	21471	19236	14750	12280	7376	---	-0.03703546	0.157591288	0.021391182	0.156730321	-0.027351492	0.022761497	-0.14261595	-0.051034353	-0.080585763	-0.325294513	-0.036474763	-0.204178154	0.119326593	0.115692532	0.162020623	0.15540439	0.239252946	0.116188397	0.304135593	0.201140065	0.664859002	.
45013	Beaufort 	162233	120931	86425	65364	51136	44187	26993	22037	21815	22269	30355	35495	34119	30176	34359	40053	38805	35794	37032	32199	25887	20428	18753	0.341533602	0.399259474	0.322211003	0.278238423	0.157263449	0.636979958	0.224894496	0.010176484	-0.020387085	-0.266381156	-0.144809128	0.040329435	0.130666755	-0.121743939	-0.142161636	0.032160804	0.084120244	-0.033430547	0.150097829	0.243828949	0.267231251	0.089319042
45015	Berkeley 	177843	142747	128776	94727	56199	38196	30251	27128	22236	22558	23487	30454	55428	---	---	---	---	---	---	---	---	---	---	0.245861559	0.108490713	0.359443453	0.6855638	0.471332077	0.262635946	0.115120908	0.220003598	-0.014274315	-0.039553796	-0.228771262	-0.450566501	.	.	.	.	.	.	.	.	.	.
45017	Calhoun 	15175	15132	12753	12206	10780	12256	14753	16229	16707	18384	16634	---	---	---	---	---	---	---	---	---	---	---	---	0.00284166	0.186544343	0.044814026	0.132282004	-0.120430809	-0.169253711	-0.090948302	-0.028610762	-0.091220627	0.105206204	.	.	.	.	.	.	.	.	.	.	.	.
45019	Charleston 	350209	309921	295039	276974	247650	216382	164856	121105	101050	108450	88594	88006	59903	102800	88863	70100	72805	82661	86338	80212	63179	57480	66985	0.129994418	0.050440789	0.065222728	0.118409045	0.144503702	0.31255156	0.361265018	0.198466106	-0.068234209	0.22412353	0.006681363	0.469141779	-0.417285992	0.156836929	0.267660485	-0.037154042	-0.11923398	-0.042588432	0.076372613	0.269599076	0.09914753	-0.14189744
45021	Cherokee 	55342	52532	44506	40983	36791	35205	34992	33290	32201	27570	26179	21359	---	---	---	---	---	---	---	---	---	---	---	0.053491205	0.180335236	0.085962472	0.113940909	0.045050419	0.006087106	0.051126464	0.033818826	0.167972434	0.053134192	0.225665996	.	.	.	.	.	.	.	.	.	.	.
45023	Chester 	33140	34112	32170	30148	29811	30888	32597	32579	31803	33389	29425	28616	26660	24153	18805	18122	18038	17747	17182	14189	11479	8185	6866	-0.028494371	0.060366801	0.067069126	0.011304552	-0.03486791	-0.052428138	0.000552503	0.024400214	-0.047500674	0.134715378	0.028270897	0.073368342	0.10379663	0.284392449	0.037688997	0.004656836	0.016397138	0.03288325	0.210938051	0.236083283	0.402443494	0.19210603
45025	Chesterfield 	46734	42765	38577	38161	33667	33717	36236	35963	34334	31969	26301	20401	18468	16345	10584	11834	10790	8574	8472	6645	5564	5216	---	0.092809541	0.108562097	0.010901182	0.133483827	-0.001482931	-0.069516503	0.007591135	0.047445681	0.073977916	0.215505114	0.28920151	0.104667533	0.129886816	0.544312169	-0.105627852	0.096756256	0.258455797	0.01203966	0.274943567	0.194284687	0.066717791	.
45027	Clarendon 	34971	32460	28450	27464	25604	29490	32215	31500	30036	34878	32188	28184	23233	19190	14038	13095	---	---	---	---	---	---	2392	0.077356747	0.140949033	0.035901544	0.072644899	-0.131773483	-0.084587925	0.022698413	0.04874151	-0.138826768	0.083571517	0.142066421	0.213102053	0.210682647	0.367003847	0.072012218	.	.	.	.	.	.	.
45029	Colleton 	38892	38259	34377	31776	27622	27816	28242	26268	25821	29897	35390	33452	40293	36386	25410	41916	39505	25548	27256	26404	26359	24903	---	0.016545127	0.112924339	0.08185423	0.150387372	-0.006974403	-0.015083918	0.07514847	0.017311491	-0.136334749	-0.155213337	0.057933756	-0.169781352	0.107376463	0.431955923	-0.393787575	0.061030249	0.546304995	-0.062665101	0.032267838	0.001707197	0.058466851	.
45031	Darlington 	68681	67444	61851	62717	53442	52928	50016	45198	41427	39126	36027	32388	29134	34485	26243	20361	16830	14822	13728	10949	9047	7631	---	0.018341142	0.090426994	-0.013808058	0.173552637	0.009711306	0.058221369	0.106597637	0.091027591	0.058809998	0.086018819	0.112356428	0.111690808	-0.155168914	0.314064703	0.288885615	0.209803922	0.135474295	0.079691142	0.253813134	0.210235437	0.185558904	.
45033	Dillon 	32062	30735	29114	31083	28838	30584	30930	29625	25733	25278	22615	---	---	---	---	---	---	---	---	---	---	---	---	0.043175533	0.055677681	-0.063346524	0.077848672	-0.057088674	-0.01118655	0.044050633	0.151245482	0.017999842	0.117753703	.	.	.	.	.	.	.	.	.	.	.	.
45035	Dorchester 	136555	96353	83060	58761	32276	24383	22601	19928	18956	19459	17891	16294	---	---	---	---	---	---	---	---	---	---	---	0.41723662	0.160040934	0.413522574	0.820578758	0.323709142	0.078846069	0.134132878	0.051276641	-0.025849221	0.087641831	0.098011538	.	.	.	.	.	.	.	.	.	.	.
45037	Edgefield 	26985	24588	18375	17528	15692	15735	16591	17894	19326	23928	28281	25478	49259	45844	42486	39887	39262	32852	30509	25119	23160	18130	13289	0.097486579	0.338122449	0.048322684	0.117002294	-0.002732761	-0.051594238	-0.072817704	-0.074097071	-0.192326981	-0.153919593	0.110016485	-0.482774721	0.074491755	0.079037801	0.065159074	0.0159187	0.195117497	0.076797011	0.214578606	0.084585492	0.277440706	0.364286252
45039	Fairfield 	23956	23388	22295	20700	19999	20713	21780	24187	23287	27159	29442	29425	28599	27765	19888	22111	21404	20165	21546	17174	11857	10087	7623	0.024285959	0.049024445	0.07705314	0.035051753	-0.034471105	-0.048989899	-0.099516269	0.038648173	-0.142567841	-0.077542287	0.00057774	0.028882129	0.030037817	0.396067981	-0.100538194	0.033031209	0.061443094	-0.064095424	0.254570863	0.448427089	0.175473382	0.323232323
45041	Florence 	136885	125709	114344	110163	89636	84438	79710	70582	61027	50406	35671	28474	25027	---	---	---	---	---	---	---	---	---	---	0.088903738	0.09939306	0.037952852	0.229003972	0.061559961	0.059315017	0.129324757	0.156570043	0.210709043	0.413080654	0.252756901	0.13773125	.	.	.	.	.	.	.	.	.	.
45043	Georgetown 	60158	55823	46302	42461	33500	34798	31762	26352	21738	21716	22270	22846	20857	19613	16161	21305	20647	18274	19943	17603	15679	22938	22122	0.077656163	0.205628267	0.09045948	0.267492537	-0.037300994	0.09558592	0.205297511	0.212255037	0.001013078	-0.024876515	-0.025212291	0.095363667	0.063427319	0.213600644	-0.24144567	0.031869037	0.129856627	-0.083688512	0.132931887	0.122711908	-0.316461767	0.036886357
45045	Greenville 	451225	379648	320167	287913	240546	209776	168152	136580	117009	88498	68377	53490	44310	37496	22262	21892	20156	17839	16476	14530	13133	11504	6503	0.188535169	0.18578117	0.112026897	0.196914519	0.146680268	0.247537942	0.231161224	0.167260638	0.322165473	0.294265616	0.278313703	0.20717671	0.181726051	0.684305094	0.016901151	0.0861282	0.129883962	0.08272639	0.1339298	0.106373258	0.141602921	0.769029679
45047	Greenwood 	69661	66309	59567	57847	49686	44346	41628	40083	36078	35791	34225	28343	---	---	---	---	---	---	---	---	---	---	---	0.050551207	0.113183474	0.029733608	0.164251499	0.120416723	0.065292592	0.038545019	0.111009479	0.008018776	0.045756026	0.207529196	.	.	.	.	.	.	.	.	.	.	.
45049	Hampton 	21090	21373	18191	18159	15878	17425	18027	17465	17243	19550	25126	23738	20544	18741	---	---	---	---	---	---	---	---	---	-0.013241005	0.174921665	0.001762212	0.143657891	-0.088780488	-0.033394353	0.032178643	0.01287479	-0.118005115	-0.221921516	0.058471649	0.155471184	0.096206179	.	.	.	.	.	.	.	.	.
45051	Horry 	269291	196558	144053	101419	69992	68247	59820	51951	39376	32077	26995	23364	19256	15574	10721	7962	7646	5755	5245	5025	4349	---	---	0.370033273	0.364483905	0.42037488	0.449008458	0.025568889	0.140872618	0.151469654	0.319356969	0.227546217	0.188257085	0.155410033	0.213336103	0.236419674	0.452662998	0.346520975	0.041328799	0.32858384	0.097235462	0.043781095	0.155438032	.	.
45053	Jasper 	24777	20672	15487	14504	11885	12237	10995	11011	9988	9868	---	---	---	---	---	---	---	---	---	---	---	---	---	0.198577786	0.334796926	0.067774407	0.220361801	-0.02876522	0.112960437	-0.001453092	0.102422907	0.012160519	.	.	.	.	.	.	.	.	.	.	.	.	.
